"Plot Title: Pigeon Point_1.13.21_south_COHEN LAB"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20897317, SEN S/N: 20897317)","End Of File (LGR S/N: 20897317)"
18629,01/26/21 01:28:00 PM,51.346,
18630,01/26/21 01:29:00 PM,51.172,
18631,01/26/21 01:30:00 PM,51.172,
18632,01/26/21 01:31:00 PM,51.172,
18633,01/26/21 01:32:00 PM,51.346,
18634,01/26/21 01:33:00 PM,51.172,
18635,01/26/21 01:34:00 PM,51.172,
18636,01/26/21 01:35:00 PM,51.172,
18637,01/26/21 01:36:00 PM,50.995,
18638,01/26/21 01:37:00 PM,51.172,
18639,01/26/21 01:38:00 PM,50.995,
18640,01/26/21 01:39:00 PM,50.819,
18641,01/26/21 01:40:00 PM,50.995,
18642,01/26/21 01:41:00 PM,50.819,
18643,01/26/21 01:42:00 PM,51.172,
18644,01/26/21 01:43:00 PM,51.172,
18645,01/26/21 01:44:00 PM,50.995,
18646,01/26/21 01:45:00 PM,50.995,
18647,01/26/21 01:46:00 PM,50.819,
18648,01/26/21 01:47:00 PM,50.995,
18649,01/26/21 01:48:00 PM,50.819,
18650,01/26/21 01:49:00 PM,50.995,
18651,01/26/21 01:50:00 PM,50.819,
18652,01/26/21 01:51:00 PM,50.643,
18653,01/26/21 01:52:00 PM,50.466,
18654,01/26/21 01:53:00 PM,50.643,
18655,01/26/21 01:54:00 PM,50.995,
18656,01/26/21 01:55:00 PM,50.643,
18657,01/26/21 01:56:00 PM,50.290,
18658,01/26/21 01:57:00 PM,50.113,
18659,01/26/21 01:58:00 PM,49.937,
18660,01/26/21 01:59:00 PM,50.290,
18661,01/26/21 02:00:00 PM,49.937,
18662,01/26/21 02:01:00 PM,49.582,
18663,01/26/21 02:02:00 PM,49.759,
18664,01/26/21 02:03:00 PM,49.582,
18665,01/26/21 02:04:00 PM,50.113,
18666,01/26/21 02:05:00 PM,50.290,
18667,01/26/21 02:06:00 PM,50.113,
18668,01/26/21 02:07:00 PM,49.759,
18669,01/26/21 02:08:00 PM,50.290,
18670,01/26/21 02:09:00 PM,49.937,
18671,01/26/21 02:10:00 PM,49.759,
18672,01/26/21 02:11:00 PM,49.582,
18673,01/26/21 02:12:00 PM,49.228,
18674,01/26/21 02:13:00 PM,49.228,
18675,01/26/21 02:14:00 PM,49.228,
18676,01/26/21 02:15:00 PM,49.228,
18677,01/26/21 02:16:00 PM,49.050,
18678,01/26/21 02:17:00 PM,49.582,
18679,01/26/21 02:18:00 PM,49.582,
18680,01/26/21 02:19:00 PM,49.404,
18681,01/26/21 02:20:00 PM,49.228,
18682,01/26/21 02:21:00 PM,49.050,
18683,01/26/21 02:22:00 PM,49.050,
18684,01/26/21 02:23:00 PM,48.871,
18685,01/26/21 02:24:00 PM,48.871,
18686,01/26/21 02:25:00 PM,48.871,
18687,01/26/21 02:26:00 PM,49.050,
18688,01/26/21 02:27:00 PM,48.871,
18689,01/26/21 02:28:00 PM,48.871,
18690,01/26/21 02:29:00 PM,48.871,
18691,01/26/21 02:30:00 PM,48.871,
18692,01/26/21 02:31:00 PM,48.871,
18693,01/26/21 02:32:00 PM,48.871,
18694,01/26/21 02:33:00 PM,48.871,
18695,01/26/21 02:34:00 PM,48.871,
18696,01/26/21 02:35:00 PM,48.871,
18697,01/26/21 02:36:00 PM,48.871,
18698,01/26/21 02:37:00 PM,48.871,
18699,01/26/21 02:38:00 PM,48.695,
18700,01/26/21 02:39:00 PM,48.695,
18701,01/26/21 02:40:00 PM,48.871,
18702,01/26/21 02:41:00 PM,48.871,
18703,01/26/21 02:42:00 PM,48.871,
18704,01/26/21 02:43:00 PM,48.871,
18705,01/26/21 02:44:00 PM,48.871,
18706,01/26/21 02:45:00 PM,48.695,
18707,01/26/21 02:46:00 PM,48.695,
18708,01/26/21 02:47:00 PM,48.871,
18709,01/26/21 02:48:00 PM,48.871,
18710,01/26/21 02:49:00 PM,48.695,
18711,01/26/21 02:50:00 PM,48.695,
18712,01/26/21 02:51:00 PM,48.871,
18713,01/26/21 02:52:00 PM,48.871,
18714,01/26/21 02:53:00 PM,48.695,
18715,01/26/21 02:54:00 PM,48.695,
18716,01/26/21 02:55:00 PM,48.695,
18717,01/26/21 02:56:00 PM,48.695,
18718,01/26/21 02:57:00 PM,48.695,
18719,01/26/21 02:58:00 PM,48.695,
18720,01/26/21 02:59:00 PM,48.871,
18721,01/26/21 03:00:00 PM,48.695,
18722,01/26/21 03:01:00 PM,48.695,
18723,01/26/21 03:02:00 PM,48.695,
18724,01/26/21 03:03:00 PM,48.695,
18725,01/26/21 03:04:00 PM,48.695,
18726,01/26/21 03:05:00 PM,48.695,
18727,01/26/21 03:06:00 PM,48.695,
18728,01/26/21 03:07:00 PM,48.517,
18729,01/26/21 03:08:00 PM,48.517,
18730,01/26/21 03:09:00 PM,48.517,
18731,01/26/21 03:10:00 PM,48.517,
18732,01/26/21 03:11:00 PM,48.517,
18733,01/26/21 03:12:00 PM,48.517,
18734,01/26/21 03:13:00 PM,48.695,
18735,01/26/21 03:14:00 PM,48.695,
18736,01/26/21 03:15:00 PM,48.871,
18737,01/26/21 03:16:00 PM,48.871,
18738,01/26/21 03:17:00 PM,48.871,
18739,01/26/21 03:18:00 PM,48.871,
18740,01/26/21 03:19:00 PM,48.871,
18741,01/26/21 03:20:00 PM,48.871,
18742,01/26/21 03:21:00 PM,48.695,
18743,01/26/21 03:22:00 PM,48.695,
18744,01/26/21 03:23:00 PM,48.695,
18745,01/26/21 03:24:00 PM,48.695,
18746,01/26/21 03:25:00 PM,48.695,
18747,01/26/21 03:26:00 PM,48.695,
18748,01/26/21 03:27:00 PM,48.695,
18749,01/26/21 03:28:00 PM,48.695,
18750,01/26/21 03:29:00 PM,48.695,
18751,01/26/21 03:30:00 PM,48.695,
18752,01/26/21 03:31:00 PM,48.871,
18753,01/26/21 03:32:00 PM,48.695,
18754,01/26/21 03:33:00 PM,48.695,
18755,01/26/21 03:34:00 PM,48.695,
18756,01/26/21 03:35:00 PM,48.695,
18757,01/26/21 03:36:00 PM,48.695,
18758,01/26/21 03:37:00 PM,48.695,
18759,01/26/21 03:38:00 PM,48.871,
18760,01/26/21 03:39:00 PM,48.695,
18761,01/26/21 03:40:00 PM,48.871,
18762,01/26/21 03:41:00 PM,48.871,
18763,01/26/21 03:42:00 PM,48.871,
18764,01/26/21 03:43:00 PM,48.871,
18765,01/26/21 03:44:00 PM,48.871,
18766,01/26/21 03:45:00 PM,48.871,
18767,01/26/21 03:46:00 PM,48.871,
18768,01/26/21 03:47:00 PM,48.871,
18769,01/26/21 03:48:00 PM,48.695,
18770,01/26/21 03:49:00 PM,48.695,
18771,01/26/21 03:50:00 PM,48.517,
18772,01/26/21 03:51:00 PM,48.517,
18773,01/26/21 03:52:00 PM,48.517,
18774,01/26/21 03:53:00 PM,48.517,
18775,01/26/21 03:54:00 PM,48.517,
18776,01/26/21 03:55:00 PM,48.517,
18777,01/26/21 03:56:00 PM,48.517,
18778,01/26/21 03:57:00 PM,48.339,
18779,01/26/21 03:58:00 PM,48.339,
18780,01/26/21 03:59:00 PM,48.339,
18781,01/26/21 04:00:00 PM,48.339,
18782,01/26/21 04:01:00 PM,48.339,
18783,01/26/21 04:02:00 PM,48.339,
18784,01/26/21 04:03:00 PM,48.160,
18785,01/26/21 04:04:00 PM,48.160,
18786,01/26/21 04:05:00 PM,48.160,
18787,01/26/21 04:06:00 PM,48.160,
18788,01/26/21 04:07:00 PM,47.982,
18789,01/26/21 04:08:00 PM,47.982,
18790,01/26/21 04:09:00 PM,47.982,
18791,01/26/21 04:10:00 PM,47.982,
18792,01/26/21 04:11:00 PM,47.982,
18793,01/26/21 04:12:00 PM,47.802,
18794,01/26/21 04:13:00 PM,47.802,
18795,01/26/21 04:14:00 PM,47.802,
18796,01/26/21 04:15:00 PM,47.802,
18797,01/26/21 04:16:00 PM,47.802,
18798,01/26/21 04:17:00 PM,47.802,
18799,01/26/21 04:18:00 PM,47.802,
18800,01/26/21 04:19:00 PM,47.802,
18801,01/26/21 04:20:00 PM,47.624,
18802,01/26/21 04:21:00 PM,47.624,
18803,01/26/21 04:22:00 PM,47.802,
18804,01/26/21 04:23:00 PM,47.802,
18805,01/26/21 04:24:00 PM,47.802,
18806,01/26/21 04:25:00 PM,47.802,
18807,01/26/21 04:26:00 PM,47.802,
18808,01/26/21 04:27:00 PM,47.624,
18809,01/26/21 04:28:00 PM,47.624,
18810,01/26/21 04:29:00 PM,47.624,
18811,01/26/21 04:30:00 PM,47.446,
18812,01/26/21 04:31:00 PM,47.446,
18813,01/26/21 04:32:00 PM,47.446,
18814,01/26/21 04:33:00 PM,47.446,
18815,01/26/21 04:34:00 PM,47.446,
18816,01/26/21 04:35:00 PM,47.446,
18817,01/26/21 04:36:00 PM,47.446,
18818,01/26/21 04:37:00 PM,47.624,
18819,01/26/21 04:38:00 PM,47.624,
18820,01/26/21 04:39:00 PM,47.624,
18821,01/26/21 04:40:00 PM,47.624,
18822,01/26/21 04:41:00 PM,47.624,
18823,01/26/21 04:42:00 PM,47.624,
18824,01/26/21 04:43:00 PM,47.624,
18825,01/26/21 04:44:00 PM,47.624,
18826,01/26/21 04:45:00 PM,48.160,
18827,01/26/21 04:46:00 PM,48.339,
18828,01/26/21 04:47:00 PM,48.160,
18829,01/26/21 04:48:00 PM,48.339,
18830,01/26/21 04:49:00 PM,48.339,
18831,01/26/21 04:50:00 PM,48.339,
18832,01/26/21 04:51:00 PM,48.160,
18833,01/26/21 04:52:00 PM,48.339,
18834,01/26/21 04:53:00 PM,48.339,
18835,01/26/21 04:54:00 PM,48.160,
18836,01/26/21 04:55:00 PM,48.160,
18837,01/26/21 04:56:00 PM,47.982,
18838,01/26/21 04:57:00 PM,48.160,
18839,01/26/21 04:58:00 PM,48.339,
18840,01/26/21 04:59:00 PM,48.517,
18841,01/26/21 05:00:00 PM,48.339,
18842,01/26/21 05:01:00 PM,48.339,
18843,01/26/21 05:02:00 PM,48.871,
18844,01/26/21 05:03:00 PM,48.871,
18845,01/26/21 05:04:00 PM,48.695,
18846,01/26/21 05:05:00 PM,48.695,
18847,01/26/21 05:06:00 PM,48.695,
18848,01/26/21 05:07:00 PM,49.050,
18849,01/26/21 05:08:00 PM,49.228,
18850,01/26/21 05:09:00 PM,49.228,
18851,01/26/21 05:10:00 PM,48.871,
18852,01/26/21 05:11:00 PM,48.871,
18853,01/26/21 05:12:00 PM,49.582,
18854,01/26/21 05:13:00 PM,49.582,
18855,01/26/21 05:14:00 PM,49.582,
18856,01/26/21 05:15:00 PM,49.582,
18857,01/26/21 05:16:00 PM,49.582,
18858,01/26/21 05:17:00 PM,49.228,
18859,01/26/21 05:18:00 PM,49.582,
18860,01/26/21 05:19:00 PM,49.582,
18861,01/26/21 05:20:00 PM,49.404,
18862,01/26/21 05:21:00 PM,49.404,
18863,01/26/21 05:22:00 PM,49.937,
18864,01/26/21 05:23:00 PM,49.937,
18865,01/26/21 05:24:00 PM,49.404,
18866,01/26/21 05:25:00 PM,49.937,
18867,01/26/21 05:26:00 PM,50.113,
18868,01/26/21 05:27:00 PM,50.290,
18869,01/26/21 05:28:00 PM,50.290,
18870,01/26/21 05:29:00 PM,50.290,
18871,01/26/21 05:30:00 PM,50.290,
18872,01/26/21 05:31:00 PM,50.113,
18873,01/26/21 05:32:00 PM,50.290,
18874,01/26/21 05:33:00 PM,49.937,
18875,01/26/21 05:34:00 PM,49.937,
18876,01/26/21 05:35:00 PM,50.113,
18877,01/26/21 05:36:00 PM,50.290,
18878,01/26/21 05:37:00 PM,50.290,
18879,01/26/21 05:38:00 PM,50.290,
18880,01/26/21 05:39:00 PM,50.113,
18881,01/26/21 05:40:00 PM,50.113,
18882,01/26/21 05:41:00 PM,50.290,
18883,01/26/21 05:42:00 PM,50.466,
18884,01/26/21 05:43:00 PM,50.466,
18885,01/26/21 05:44:00 PM,50.290,
18886,01/26/21 05:45:00 PM,50.466,
18887,01/26/21 05:46:00 PM,50.290,
18888,01/26/21 05:47:00 PM,50.290,
18889,01/26/21 05:48:00 PM,50.466,
18890,01/26/21 05:49:00 PM,50.466,
18891,01/26/21 05:50:00 PM,50.466,
18892,01/26/21 05:51:00 PM,50.466,
18893,01/26/21 05:52:00 PM,50.290,
18894,01/26/21 05:53:00 PM,50.466,
18895,01/26/21 05:54:00 PM,50.466,
18896,01/26/21 05:55:00 PM,50.466,
18897,01/26/21 05:56:00 PM,50.466,
18898,01/26/21 05:57:00 PM,50.466,
18899,01/26/21 05:58:00 PM,50.466,
18900,01/26/21 05:59:00 PM,50.466,
18901,01/26/21 06:00:00 PM,50.643,
18902,01/26/21 06:01:00 PM,50.643,
18903,01/26/21 06:02:00 PM,50.643,
18904,01/26/21 06:03:00 PM,50.643,
18905,01/26/21 06:04:00 PM,50.643,
18906,01/26/21 06:05:00 PM,50.643,
18907,01/26/21 06:06:00 PM,50.643,
18908,01/26/21 06:07:00 PM,50.466,
18909,01/26/21 06:08:00 PM,50.643,
18910,01/26/21 06:09:00 PM,50.643,
18911,01/26/21 06:10:00 PM,50.466,
18912,01/26/21 06:11:00 PM,50.643,
18913,01/26/21 06:12:00 PM,50.643,
18914,01/26/21 06:13:00 PM,50.643,
18915,01/26/21 06:14:00 PM,50.643,
18916,01/26/21 06:15:00 PM,50.643,
18917,01/26/21 06:16:00 PM,50.643,
18918,01/26/21 06:17:00 PM,50.643,
18919,01/26/21 06:18:00 PM,50.643,
18920,01/26/21 06:19:00 PM,50.643,
18921,01/26/21 06:20:00 PM,50.643,
18922,01/26/21 06:21:00 PM,50.643,
18923,01/26/21 06:22:00 PM,50.643,
18924,01/26/21 06:23:00 PM,50.643,
18925,01/26/21 06:24:00 PM,50.643,
18926,01/26/21 06:25:00 PM,50.643,
18927,01/26/21 06:26:00 PM,50.643,
18928,01/26/21 06:27:00 PM,50.643,
18929,01/26/21 06:28:00 PM,50.643,
18930,01/26/21 06:29:00 PM,50.643,
18931,01/26/21 06:30:00 PM,50.643,
18932,01/26/21 06:31:00 PM,50.643,
18933,01/26/21 06:32:00 PM,50.643,
18934,01/26/21 06:33:00 PM,50.643,
18935,01/26/21 06:34:00 PM,50.643,
18936,01/26/21 06:35:00 PM,50.643,
18937,01/26/21 06:36:00 PM,50.643,
18938,01/26/21 06:37:00 PM,50.643,
18939,01/26/21 06:38:00 PM,50.643,
18940,01/26/21 06:39:00 PM,50.643,
18941,01/26/21 06:40:00 PM,50.643,
18942,01/26/21 06:41:00 PM,50.643,
18943,01/26/21 06:42:00 PM,50.643,
18944,01/26/21 06:43:00 PM,50.643,
18945,01/26/21 06:44:00 PM,50.643,
18946,01/26/21 06:45:00 PM,50.643,
18947,01/26/21 06:46:00 PM,50.643,
18948,01/26/21 06:47:00 PM,50.643,
18949,01/26/21 06:48:00 PM,50.643,
18950,01/26/21 06:49:00 PM,50.643,
18951,01/26/21 06:50:00 PM,50.643,
18952,01/26/21 06:51:00 PM,50.643,
18953,01/26/21 06:52:00 PM,50.643,
18954,01/26/21 06:53:00 PM,50.819,
18955,01/26/21 06:54:00 PM,50.643,
18956,01/26/21 06:55:00 PM,50.643,
18957,01/26/21 06:56:00 PM,50.819,
18958,01/26/21 06:57:00 PM,50.819,
18959,01/26/21 06:58:00 PM,50.819,
18960,01/26/21 06:59:00 PM,50.819,
18961,01/26/21 07:00:00 PM,50.819,
18962,01/26/21 07:01:00 PM,50.819,
18963,01/26/21 07:02:00 PM,50.819,
18964,01/26/21 07:03:00 PM,50.819,
18965,01/26/21 07:04:00 PM,50.643,
18966,01/26/21 07:05:00 PM,50.643,
18967,01/26/21 07:06:00 PM,50.819,
18968,01/26/21 07:07:00 PM,50.819,
18969,01/26/21 07:08:00 PM,50.819,
18970,01/26/21 07:09:00 PM,50.819,
18971,01/26/21 07:10:00 PM,50.819,
18972,01/26/21 07:11:00 PM,50.819,
18973,01/26/21 07:12:00 PM,50.819,
18974,01/26/21 07:13:00 PM,50.819,
18975,01/26/21 07:14:00 PM,50.819,
18976,01/26/21 07:15:00 PM,50.819,
18977,01/26/21 07:16:00 PM,50.819,
18978,01/26/21 07:17:00 PM,50.643,
18979,01/26/21 07:18:00 PM,50.819,
18980,01/26/21 07:19:00 PM,50.819,
18981,01/26/21 07:20:00 PM,50.819,
18982,01/26/21 07:21:00 PM,50.819,
18983,01/26/21 07:22:00 PM,50.819,
18984,01/26/21 07:23:00 PM,50.819,
18985,01/26/21 07:24:00 PM,50.819,
18986,01/26/21 07:25:00 PM,50.819,
18987,01/26/21 07:26:00 PM,50.819,
18988,01/26/21 07:27:00 PM,50.819,
18989,01/26/21 07:28:00 PM,50.819,
18990,01/26/21 07:29:00 PM,50.819,
18991,01/26/21 07:30:00 PM,50.819,
18992,01/26/21 07:31:00 PM,50.819,
18993,01/26/21 07:32:00 PM,50.819,
18994,01/26/21 07:33:00 PM,50.819,
18995,01/26/21 07:34:00 PM,50.819,
18996,01/26/21 07:35:00 PM,50.819,
18997,01/26/21 07:36:00 PM,50.819,
18998,01/26/21 07:37:00 PM,50.819,
18999,01/26/21 07:38:00 PM,50.819,
19000,01/26/21 07:39:00 PM,50.819,
19001,01/26/21 07:40:00 PM,50.819,
19002,01/26/21 07:41:00 PM,50.819,
19003,01/26/21 07:42:00 PM,50.819,
19004,01/26/21 07:43:00 PM,50.819,
19005,01/26/21 07:44:00 PM,50.819,
19006,01/26/21 07:45:00 PM,50.819,
19007,01/26/21 07:46:00 PM,50.819,
19008,01/26/21 07:47:00 PM,50.819,
19009,01/26/21 07:48:00 PM,50.819,
19010,01/26/21 07:49:00 PM,50.819,
19011,01/26/21 07:50:00 PM,50.819,
19012,01/26/21 07:51:00 PM,50.819,
19013,01/26/21 07:52:00 PM,50.819,
19014,01/26/21 07:53:00 PM,50.819,
19015,01/26/21 07:54:00 PM,50.819,
19016,01/26/21 07:55:00 PM,50.819,
19017,01/26/21 07:56:00 PM,50.819,
19018,01/26/21 07:57:00 PM,50.819,
19019,01/26/21 07:58:00 PM,50.819,
19020,01/26/21 07:59:00 PM,50.819,
19021,01/26/21 08:00:00 PM,50.819,
19022,01/26/21 08:01:00 PM,50.819,
19023,01/26/21 08:02:00 PM,50.819,
19024,01/26/21 08:03:00 PM,50.819,
19025,01/26/21 08:04:00 PM,50.819,
19026,01/26/21 08:05:00 PM,50.819,
19027,01/26/21 08:06:00 PM,50.819,
19028,01/26/21 08:07:00 PM,50.819,
19029,01/26/21 08:08:00 PM,50.819,
19030,01/26/21 08:09:00 PM,50.819,
19031,01/26/21 08:10:00 PM,50.819,
19032,01/26/21 08:11:00 PM,50.819,
19033,01/26/21 08:12:00 PM,50.819,
19034,01/26/21 08:13:00 PM,50.819,
19035,01/26/21 08:14:00 PM,50.819,
19036,01/26/21 08:15:00 PM,50.819,
19037,01/26/21 08:16:00 PM,50.819,
19038,01/26/21 08:17:00 PM,50.819,
19039,01/26/21 08:18:00 PM,50.819,
19040,01/26/21 08:19:00 PM,50.819,
19041,01/26/21 08:20:00 PM,50.819,
19042,01/26/21 08:21:00 PM,50.819,
19043,01/26/21 08:22:00 PM,50.819,
19044,01/26/21 08:23:00 PM,50.819,
19045,01/26/21 08:24:00 PM,50.819,
19046,01/26/21 08:25:00 PM,50.819,
19047,01/26/21 08:26:00 PM,50.819,
19048,01/26/21 08:27:00 PM,50.819,
19049,01/26/21 08:28:00 PM,50.819,
19050,01/26/21 08:29:00 PM,50.819,
19051,01/26/21 08:30:00 PM,50.819,
19052,01/26/21 08:31:00 PM,50.819,
19053,01/26/21 08:32:00 PM,50.819,
19054,01/26/21 08:33:00 PM,50.819,
19055,01/26/21 08:34:00 PM,50.819,
19056,01/26/21 08:35:00 PM,50.819,
19057,01/26/21 08:36:00 PM,50.819,
19058,01/26/21 08:37:00 PM,50.819,
19059,01/26/21 08:38:00 PM,50.819,
19060,01/26/21 08:39:00 PM,50.819,
19061,01/26/21 08:40:00 PM,50.819,
19062,01/26/21 08:41:00 PM,50.819,
19063,01/26/21 08:42:00 PM,50.819,
19064,01/26/21 08:43:00 PM,50.819,
19065,01/26/21 08:44:00 PM,50.819,
19066,01/26/21 08:45:00 PM,50.819,
19067,01/26/21 08:46:00 PM,50.819,
19068,01/26/21 08:47:00 PM,50.819,
19069,01/26/21 08:48:00 PM,50.819,
19070,01/26/21 08:49:00 PM,50.819,
19071,01/26/21 08:50:00 PM,50.819,
19072,01/26/21 08:51:00 PM,50.819,
19073,01/26/21 08:52:00 PM,50.819,
19074,01/26/21 08:53:00 PM,50.819,
19075,01/26/21 08:54:00 PM,50.819,
19076,01/26/21 08:55:00 PM,50.819,
19077,01/26/21 08:56:00 PM,50.819,
19078,01/26/21 08:57:00 PM,50.819,
19079,01/26/21 08:58:00 PM,50.819,
19080,01/26/21 08:59:00 PM,50.819,
19081,01/26/21 09:00:00 PM,50.819,
19082,01/26/21 09:01:00 PM,50.819,
19083,01/26/21 09:02:00 PM,50.819,
19084,01/26/21 09:03:00 PM,50.819,
19085,01/26/21 09:04:00 PM,50.819,
19086,01/26/21 09:05:00 PM,50.819,
19087,01/26/21 09:06:00 PM,50.819,
19088,01/26/21 09:07:00 PM,50.819,
19089,01/26/21 09:08:00 PM,50.819,
19090,01/26/21 09:09:00 PM,50.819,
19091,01/26/21 09:10:00 PM,50.819,
19092,01/26/21 09:11:00 PM,50.819,
19093,01/26/21 09:12:00 PM,50.819,
19094,01/26/21 09:13:00 PM,50.819,
19095,01/26/21 09:14:00 PM,50.819,
19096,01/26/21 09:15:00 PM,50.819,
19097,01/26/21 09:16:00 PM,50.819,
19098,01/26/21 09:17:00 PM,50.819,
19099,01/26/21 09:18:00 PM,50.819,
19100,01/26/21 09:19:00 PM,50.819,
19101,01/26/21 09:20:00 PM,50.819,
19102,01/26/21 09:21:00 PM,50.819,
19103,01/26/21 09:22:00 PM,50.819,
19104,01/26/21 09:23:00 PM,50.819,
19105,01/26/21 09:24:00 PM,50.819,
19106,01/26/21 09:25:00 PM,50.819,
19107,01/26/21 09:26:00 PM,50.819,
19108,01/26/21 09:27:00 PM,50.819,
19109,01/26/21 09:28:00 PM,50.819,
19110,01/26/21 09:29:00 PM,50.819,
19111,01/26/21 09:30:00 PM,50.819,
19112,01/26/21 09:31:00 PM,50.819,
19113,01/26/21 09:32:00 PM,50.819,
19114,01/26/21 09:33:00 PM,50.819,
19115,01/26/21 09:34:00 PM,50.819,
19116,01/26/21 09:35:00 PM,50.819,
19117,01/26/21 09:36:00 PM,50.819,
19118,01/26/21 09:37:00 PM,50.819,
19119,01/26/21 09:38:00 PM,50.819,
19120,01/26/21 09:39:00 PM,50.819,
19121,01/26/21 09:40:00 PM,50.819,
19122,01/26/21 09:41:00 PM,50.819,
19123,01/26/21 09:42:00 PM,50.819,
19124,01/26/21 09:43:00 PM,50.819,
19125,01/26/21 09:44:00 PM,50.819,
19126,01/26/21 09:45:00 PM,50.819,
19127,01/26/21 09:46:00 PM,50.819,
19128,01/26/21 09:47:00 PM,50.819,
19129,01/26/21 09:48:00 PM,50.819,
19130,01/26/21 09:49:00 PM,50.819,
19131,01/26/21 09:50:00 PM,50.819,
19132,01/26/21 09:51:00 PM,50.819,
19133,01/26/21 09:52:00 PM,50.819,
19134,01/26/21 09:53:00 PM,50.819,
19135,01/26/21 09:54:00 PM,50.819,
19136,01/26/21 09:55:00 PM,50.819,
19137,01/26/21 09:56:00 PM,50.819,
19138,01/26/21 09:57:00 PM,50.819,
19139,01/26/21 09:58:00 PM,50.819,
19140,01/26/21 09:59:00 PM,50.819,
19141,01/26/21 10:00:00 PM,50.819,
19142,01/26/21 10:01:00 PM,50.819,
19143,01/26/21 10:02:00 PM,50.819,
19144,01/26/21 10:03:00 PM,50.819,
19145,01/26/21 10:04:00 PM,50.819,
19146,01/26/21 10:05:00 PM,50.819,
19147,01/26/21 10:06:00 PM,50.819,
19148,01/26/21 10:07:00 PM,50.819,
19149,01/26/21 10:08:00 PM,50.819,
19150,01/26/21 10:09:00 PM,50.819,
19151,01/26/21 10:10:00 PM,50.819,
19152,01/26/21 10:11:00 PM,50.819,
19153,01/26/21 10:12:00 PM,50.819,
19154,01/26/21 10:13:00 PM,50.819,
19155,01/26/21 10:14:00 PM,50.819,
19156,01/26/21 10:15:00 PM,50.819,
19157,01/26/21 10:16:00 PM,50.819,
19158,01/26/21 10:17:00 PM,50.819,
19159,01/26/21 10:18:00 PM,50.819,
19160,01/26/21 10:19:00 PM,50.819,
19161,01/26/21 10:20:00 PM,50.819,
19162,01/26/21 10:21:00 PM,50.819,
19163,01/26/21 10:22:00 PM,50.819,
19164,01/26/21 10:23:00 PM,50.819,
19165,01/26/21 10:24:00 PM,50.819,
19166,01/26/21 10:25:00 PM,50.819,
19167,01/26/21 10:26:00 PM,50.819,
19168,01/26/21 10:27:00 PM,50.819,
19169,01/26/21 10:28:00 PM,50.819,
19170,01/26/21 10:29:00 PM,50.819,
19171,01/26/21 10:30:00 PM,50.819,
19172,01/26/21 10:31:00 PM,50.819,
19173,01/26/21 10:32:00 PM,50.819,
19174,01/26/21 10:33:00 PM,50.819,
19175,01/26/21 10:34:00 PM,50.819,
19176,01/26/21 10:35:00 PM,50.819,
19177,01/26/21 10:36:00 PM,50.819,
19178,01/26/21 10:37:00 PM,50.819,
19179,01/26/21 10:38:00 PM,50.819,
19180,01/26/21 10:39:00 PM,50.819,
19181,01/26/21 10:40:00 PM,50.819,
19182,01/26/21 10:41:00 PM,50.819,
19183,01/26/21 10:42:00 PM,50.819,
19184,01/26/21 10:43:00 PM,50.819,
19185,01/26/21 10:44:00 PM,50.819,
19186,01/26/21 10:45:00 PM,50.819,
19187,01/26/21 10:46:00 PM,50.819,
19188,01/26/21 10:47:00 PM,50.819,
19189,01/26/21 10:48:00 PM,50.819,
19190,01/26/21 10:49:00 PM,50.819,
19191,01/26/21 10:50:00 PM,50.819,
19192,01/26/21 10:51:00 PM,50.819,
19193,01/26/21 10:52:00 PM,50.819,
19194,01/26/21 10:53:00 PM,50.819,
19195,01/26/21 10:54:00 PM,50.819,
19196,01/26/21 10:55:00 PM,50.819,
19197,01/26/21 10:56:00 PM,50.819,
19198,01/26/21 10:57:00 PM,50.819,
19199,01/26/21 10:58:00 PM,50.819,
19200,01/26/21 10:59:00 PM,50.819,
19201,01/26/21 11:00:00 PM,50.819,
19202,01/26/21 11:01:00 PM,50.819,
19203,01/26/21 11:02:00 PM,50.819,
19204,01/26/21 11:03:00 PM,50.819,
19205,01/26/21 11:04:00 PM,50.819,
19206,01/26/21 11:05:00 PM,50.819,
19207,01/26/21 11:06:00 PM,50.819,
19208,01/26/21 11:07:00 PM,50.819,
19209,01/26/21 11:08:00 PM,50.819,
19210,01/26/21 11:09:00 PM,50.819,
19211,01/26/21 11:10:00 PM,50.819,
19212,01/26/21 11:11:00 PM,50.819,
19213,01/26/21 11:12:00 PM,50.819,
19214,01/26/21 11:13:00 PM,50.819,
19215,01/26/21 11:14:00 PM,50.819,
19216,01/26/21 11:15:00 PM,50.819,
19217,01/26/21 11:16:00 PM,50.819,
19218,01/26/21 11:17:00 PM,50.819,
19219,01/26/21 11:18:00 PM,50.819,
19220,01/26/21 11:19:00 PM,50.819,
19221,01/26/21 11:20:00 PM,50.643,
19222,01/26/21 11:21:00 PM,50.819,
19223,01/26/21 11:22:00 PM,50.643,
19224,01/26/21 11:23:00 PM,50.819,
19225,01/26/21 11:24:00 PM,50.819,
19226,01/26/21 11:25:00 PM,50.819,
19227,01/26/21 11:26:00 PM,50.819,
19228,01/26/21 11:27:00 PM,50.819,
19229,01/26/21 11:28:00 PM,50.819,
19230,01/26/21 11:29:00 PM,50.819,
19231,01/26/21 11:30:00 PM,50.819,
19232,01/26/21 11:31:00 PM,50.819,
